code,region,name,exchange,type
COHR,US,Coherent Corp. Common Stock,NYSE,stock
COLD,US,Americold Realty Trust Inc. Common Stock,NYSE,stock
COMP,US,Compass Inc. Class A Common Stock,NYSE,stock
CON,US,Concentra Group Holdings Parent Inc. Common Stock,NYSE,stock
COOK,US,Traeger Inc. Common Stock,NYSE,stock
COP,US,ConocoPhillips Common Stock,NYSE,stock
COPL,US,Copley Acquisition Corp Ordinary Shares,NYSE,stock
COR,US,Cencora Inc. Common Stock,NYSE,stock
COSO,US,CoastalSouth Bancshares Inc. Common Stock,NYSE,stock
COTY,US,Coty Inc. Class A Common Stock,NYSE,stock
COUR,US,Coursera Inc. Common Stock,NYSE,stock
CP,US,Canadian Pacific Kansas City Limited Common Shares,NYSE,stock
CPA,US,Copa Holdings S.A. Class A Common Stock,NYSE,stock
CPAC,US,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares),NYSE,stock
CPAY,US,Corpay Inc. Common Stock,NYSE,stock
CPF,US,Central Pacific Financial Corp New,NYSE,stock
CPK,US,Chesapeake Utilities Corporation Common Stock,NYSE,stock
CPNG,US,Coupang Inc. Class A Common Stock,NYSE,stock
CPRI,US,Capri Holdings Limited Ordinary Shares,NYSE,stock
CPS,US,Cooper-Standard Holdings Inc. Common Stock,NYSE,stock
CPT,US,Camden Property Trust Common Stock,NYSE,stock
CQP,US,Cheniere Energy Partners LP Common Units,NYSE,stock
CR,US,Crane Company Common Stock,NYSE,stock
CRBD,US,Corebridge Financial Inc. 6.375% Junior Subordinated Notes due 2064,NYSE,stock
CRBG,US,Corebridge Financial Inc. Common Stock,NYSE,stock
CRC,US,California Resources Corporation Common Stock,NYSE,stock
CRCL,US,Circle Internet Group Inc. Class A Common Stock,NYSE,stock
CRD/A,US,Crawford & Company,NYSE,stock
CRD/B,US,Crawford & Company,NYSE,stock
CRGY,US,Crescent Energy Company Class A Common Stock,NYSE,stock
CRH,US,CRH PLC Ordinary Shares,NYSE,stock
CRI,US,Carter's Inc. Common Stock,NYSE,stock
CRK,US,Comstock Resources Inc. Common Stock,NYSE,stock
CRL,US,Charles River Laboratories International Inc. Common Stock,NYSE,stock
CRM,US,Salesforce Inc. Common Stock,NYSE,stock
CRS,US,Carpenter Technology Corporation Common Stock,NYSE,stock
CRT,US,Cross Timbers Royalty Trust Common Stock,NYSE,stock
CSAN,US,Cosan S.A. ADS,NYSE,stock
CSL,US,Carlisle Companies Incorporated Common Stock,NYSE,stock
CSR,US,D/B/A Centerspace Common Stock,NYSE,stock
CSTM,US,Constellium SE Ordinary Shares (France),NYSE,stock
CSV,US,Carriage Services Inc. Common Stock,NYSE,stock
CSW,US,CSW Industrials Inc. Common Stock,NYSE,stock
CTA^A,US,EIDP Inc. Preferred Stock $3.50 Series,NYSE,stock
CTA^B,US,EIDP Inc. Preferred Stock $4.50 Series,NYSE,stock
CTBB,US,Qwest Corporation 6.5% Notes due 2056,NYSE,stock
CTDD,US,Qwest Corporation 6.75% Notes due 2057,NYSE,stock
CTEV,US,Claritev Corporation Class A Common Stock,NYSE,stock
CTO,US,CTO Realty Growth Inc. Common Stock,NYSE,stock
CTO^A,US,CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock,NYSE,stock
CTOS,US,Custom Truck One Source Inc. Common Stock,NYSE,stock
CTRA,US,Coterra Energy Inc. Common Stock,NYSE,stock
CTRE,US,CareTrust REIT Inc. Common Stock,NYSE,stock
CTRI,US,Centuri Holdings Inc. Common Stock,NYSE,stock
CTS,US,CTS Corporation Common Stock,NYSE,stock
CTVA,US,Corteva Inc. Common Stock,NYSE,stock
CUBB,US,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034,NYSE,stock
CUBE,US,CubeSmart Common Shares,NYSE,stock
CUBI,US,Customers Bancorp Inc Common Stock,NYSE,stock
CUK,US,Carnival Plc ADS ADS,NYSE,stock
CURB,US,Curbline Properties Corp. Common Stock,NYSE,stock
CURV,US,Torrid Holdings Inc. Common Stock,NYSE,stock
CUZ,US,Cousins Properties Incorporated Common Stock,NYSE,stock
CVE,US,Cenovus Energy Inc Common Stock,NYSE,stock
CVEO,US,Civeo Corporation (Canada) Common Shares,NYSE,stock
CVI,US,CVR Energy Inc. Common Stock,NYSE,stock
CVLG,US,Covenant Logistics Group Inc. Class A Common Stock,NYSE,stock
CVNA,US,Carvana Co. Class A Common Stock,NYSE,stock
CVS,US,CVS Health Corporation Common Stock,NYSE,stock
CVSA,US,Covista Inc. Common Shares,NYSE,stock
CVX,US,Chevron Corporation Common Stock,NYSE,stock
CW,US,Curtiss-Wright Corporation Common Stock,NYSE,stock
CWAN,US,Clearwater Analytics Holdings Inc. Class A Common Stock,NYSE,stock
CWEN,US,Clearway Energy Inc. Class C Common Stock,NYSE,stock
CWH,US,Camping World Holdings Inc. Class A Common Stock,NYSE,stock
CWK,US,Cushman & Wakefield Ltd. Common Shares,NYSE,stock
CWT,US,California Water Service Group Common Stock,NYSE,stock
CX,US,Cemex S.A.B. de C.V. Sponsored ADR,NYSE,stock
CXE,US,MFS High Income Municipal Trust Common Stock,NYSE,stock
CXH,US,MFS Investment Grade Municipal Trust Common Stock,NYSE,stock
CXM,US,Sprinklr Inc. Class A Common Stock,NYSE,stock
CXT,US,Crane NXT Co. Common Stock,NYSE,stock
CXW,US,CoreCivic Inc. Common Stock,NYSE,stock
CYD,US,China Yuchai International Limited Common Stock,NYSE,stock
CYH,US,Community Health Systems Inc. Common Stock,NYSE,stock
D,US,Dominion Energy Inc. Common Stock,NYSE,stock
DAC,US,Danaos Corporation Common Stock,NYSE,stock
DAL,US,Delta Air Lines Inc. Common Stock,NYSE,stock
DAN,US,Dana Incorporated Common Stock,NYSE,stock
DAO,US,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share,NYSE,stock
DAR,US,Darling Ingredients Inc. Common Stock,NYSE,stock
DAVA,US,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),NYSE,stock
DB,US,Deutsche Bank AG Common Stock,NYSE,stock
DBD,US,Diebold Nixdorf Incorporated Common stock,NYSE,stock
DBI,US,Designer Brands Inc. Class A Common Stock,NYSE,stock
DBL,US,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,NYSE,stock
DBRG,US,DigitalBridge Group Inc.,NYSE,stock
DBRG^H,US,DigitalBridge Group Inc. 7.125% Series H,NYSE,stock
DBRG^I,US,DigitalBridge Group Inc. 7.15% Series I,NYSE,stock
DBRG^J,US,DigitalBridge Group Inc. 7.125% Series J,NYSE,stock
DCBG,US,Dime Community Bancshares Inc.,NYSE,stock
DCH,US,Dauch Corporation Common Stock,NYSE,stock
DCI,US,Donaldson Company Inc. Common Stock,NYSE,stock
DCO,US,Ducommun Incorporated Common Stock,NYSE,stock
DCOM,US,Dime Community Bancshares Inc. Common Stock,NYSE,stock
DCOM^,US,Dime Community Bancshares Inc.,NYSE,stock
DD,US,DuPont de Nemours Inc. Common Stock,NYSE,stock
DDD,US,3D Systems Corporation Common Stock,NYSE,stock
DDL,US,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares),NYSE,stock
DDS,US,Dillard's Inc. Common Stock,NYSE,stock
DDT,US,Dillard's Capital Trust I,NYSE,stock
DE,US,Deere & Company Common Stock,NYSE,stock
DEA,US,Easterly Government Properties Inc. Common Stock,NYSE,stock
DEC,US,Diversified Energy Company Common Stock,NYSE,stock
DECK,US,Deckers Outdoor Corporation Common Stock,NYSE,stock
DEI,US,Douglas Emmett Inc. Common Stock,NYSE,stock
DELL,US,Dell Technologies Inc. Class C Common Stock,NYSE,stock
DEO,US,Diageo plc Common Stock,NYSE,stock
DFH,US,Dream Finders Homes Inc. Class A Common Stock,NYSE,stock
DFIN,US,Donnelley Financial Solutions Inc. Common Stock,NYSE,stock
DFP,US,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,NYSE,stock
DG,US,Dollar General Corporation Common Stock,NYSE,stock
DGX,US,Quest Diagnostics Incorporated Common Stock,NYSE,stock
DHF,US,BNY Mellon High Yield Strategies Fund Common Stock,NYSE,stock
DHI,US,D.R. Horton Inc. Common Stock,NYSE,stock
DHR,US,Danaher Corporation Common Stock,NYSE,stock
DHT,US,DHT Holdings Inc.,NYSE,stock
DHX,US,DHI Group Inc. Common Stock,NYSE,stock
DIN,US,Dine Brands Global Inc. Common Stock,NYSE,stock
DINO,US,HF Sinclair Corporation Common Stock,NYSE,stock
DIS,US,Walt Disney Company (The) Common Stock,NYSE,stock
DK,US,Delek US Holdings Inc. Common Stock,NYSE,stock
DKL,US,Delek Logistics Partners L.P. Common Units representing Limited Partner Interests,NYSE,stock
DKS,US,Dick's Sporting Goods Inc Common Stock,NYSE,stock
DLB,US,Dolby Laboratories Common Stock,NYSE,stock
DLNG,US,Dynagas LNG Partners LP Common Units,NYSE,stock
DLNG^A,US,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units,NYSE,stock
DLR,US,Digital Realty Trust Inc. Common Stock,NYSE,stock
DLR^J,US,Digital Realty Trust Inc. 5.250% Series J Cumulative Redeemable Preferred Stock,NYSE,stock
DLR^K,US,Digital Realty Trust Inc. 5.850% Series K Cumulative Redeemable Preferred Stock par value $0.01 per share,NYSE,stock
DLR^L,US,Digital Realty Trust Inc. 5.200% Series L Cumulative Redeemable Preferred Stock,NYSE,stock
DLX,US,Deluxe Corporation Common Stock,NYSE,stock
DLY,US,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,NYSE,stock
DMA,US,Destra Multi-Alternative Fund Common Stock,NYSE,stock
DMB,US,BNY Mellon Municipal Bond Infrastructure Fund Inc. Common Stock,NYSE,stock
DMO,US,Western Asset Mortgage Opportunity Fund Inc. Common Stock,NYSE,stock
DNA,US,Ginkgo Bioworks Holdings Inc. Class A Common Stock,NYSE,stock
DNOW,US,DNOW Inc. Common Stock,NYSE,stock
DNP,US,DNP Select Income Fund Inc. Common Stock,NYSE,stock
DOC,US,Healthpeak Properties Inc. Common Stock,NYSE,stock
DOCN,US,DigitalOcean Holdings Inc. Common Stock,NYSE,stock
DOCS,US,Doximity Inc. Class A Common Stock,NYSE,stock
DOLE,US,Dole plc Ordinary Shares,NYSE,stock
DOUG,US,Douglas Elliman Inc. Common Stock,NYSE,stock
DOV,US,Dover Corporation Common Stock,NYSE,stock
DOW,US,Dow Inc. Common Stock,NYSE,stock
DPG,US,Duff & Phelps Utility and Infrastructure Fund Inc.,NYSE,stock
DQ,US,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,NYSE,stock
DRD,US,DRDGOLD Limited American Depositary Shares,NYSE,stock
DRI,US,Darden Restaurants Inc. Common Stock,NYSE,stock
DSL,US,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,NYSE,stock
DSM,US,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,NYSE,stock
DSU,US,Blackrock Debt Strategies Fund Inc. Common Stock,NYSE,stock
DSX,US,Diana Shipping inc. common stock,NYSE,stock
DSX^B,US,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),NYSE,stock
DT,US,Dynatrace Inc. Common Stock,NYSE,stock
DTB,US,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,NYSE,stock
DTE,US,DTE Energy Company Common Stock,NYSE,stock
DTF,US,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,NYSE,stock
DTG,US,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,NYSE,stock
DTK,US,DTE Energy Company 2025 Series H 6.25% Junior Subordinated Debentures due 2085,NYSE,stock
DTM,US,DT Midstream Inc. Common Stock,NYSE,stock
DTW,US,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,NYSE,stock
DUK,US,Duke Energy Corporation (Holding Company) Common Stock,NYSE,stock
DUK^A,US,Duke Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock,NYSE,stock
DUKB,US,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,NYSE,stock
DV,US,DoubleVerify Holdings Inc. Common Stock,NYSE,stock
DVA,US,DaVita Inc. Common Stock,NYSE,stock
DVN,US,Devon Energy Corporation Common Stock,NYSE,stock
DX,US,Dynex Capital Inc. Common Stock,NYSE,stock
DX^C,US,Dynex Capital Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,stock
DXC,US,DXC Technology Company Common Stock,NYSE,stock
DXYZ,US,Destiny Tech100 Inc. Common Stock,NYSE,stock
DY,US,Dycom Industries Inc. Common Stock,NYSE,stock
E,US,ENI S.p.A. Common Stock,NYSE,stock
EAF,US,GrafTech International Ltd. Common Stock,NYSE,stock
EAI,US,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066,NYSE,stock
EARN,US,Ellington Credit Company Common Shares of Beneficial Interest,NYSE,stock
EAT,US,Brinker International Inc. Common Stock,NYSE,stock
EBF,US,Ennis Inc. Common Stock,NYSE,stock
EBS,US,Emergent BioSolutions Inc. Common Stock,NYSE,stock
EC,US,Ecopetrol S.A. American Depositary Shares,NYSE,stock
ECAT,US,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,NYSE,stock
ECC,US,Eagle Point Credit Company Inc. Common Stock,NYSE,stock
ECC^D,US,Eagle Point Credit Company Inc. 6.75% Series D Preferred Stock,NYSE,stock
ECCC,US,Eagle Point Credit Company Inc. 6.50% Series C Term Preferred Stock due 2031,NYSE,stock
ECCU,US,Eagle Point Credit Company Inc. 7.75% Notes due 2030,NYSE,stock
ECCV,US,Eagle Point Credit Company Inc. 5.375% Notes due 2029,NYSE,stock
ECCW,US,Eagle Point Credit Company Inc. 6.75% Notes due 2031,NYSE,stock
ECCX,US,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,NYSE,stock
ECG,US,Everus Construction Group Inc. Common Stock,NYSE,stock
ECL,US,Ecolab Inc. Common Stock,NYSE,stock
ECO,US,Okeanis Eco Tankers Corp. Common Stock,NYSE,stock
ECVT,US,Ecovyst Inc. Common Stock,NYSE,stock
ED,US,Consolidated Edison Inc. Common Stock,NYSE,stock
EDD,US,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,NYSE,stock
EDF,US,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,NYSE,stock
EDN,US,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,NYSE,stock
EDU,US,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),NYSE,stock
EE,US,Excelerate Energy Inc. Class A Common Stock,NYSE,stock
EEA,US,The European Equity Fund Inc. Common Stock,NYSE,stock
EEX,US,Emerald Holding Inc. Common Stock,NYSE,stock
EFC,US,Ellington Financial Inc. Common Stock,NYSE,stock
EFC^B,US,Ellington Financial Inc. 6.250% Series B Fixed-Rate Reset Cumulative Redeemable Preferred Stock,NYSE,stock
EFC^C,US,Ellington Financial Inc. 8.625% Series C Fixed-Rate Reset Cumulative Redeemable Preferred Stock,NYSE,stock
EFC^D,US,Ellington Financial Inc. 7.00% Series D Cumulative Perpetual Redeemable Preferred Stock,NYSE,stock
EFR,US,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,NYSE,stock
EFT,US,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,NYSE,stock
EFX,US,Equifax Inc. Common Stock,NYSE,stock
EFXT,US,Enerflex Ltd Common Shares,NYSE,stock
EG,US,Everest Group Ltd. Common Stock,NYSE,stock
EGY,US,VAALCO Energy Inc.  Common Stock,NYSE,stock
EHAB,US,Enhabit Inc. Common Stock,NYSE,stock
EHC,US,Encompass Health Corporation Common Stock,NYSE,stock
EHI,US,Western Asset Global High Income Fund Inc Common Stock,NYSE,stock
EIC,US,Eagle Point Income Company Inc. Common Stock,NYSE,stock
EICA,US,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026,NYSE,stock
EIG,US,Employers Holdings Inc Common Stock,NYSE,stock
EIIA,US,Eagle Point Institutional Income Fund 8.125% Series A Term Preferred Shares Due 2029,NYSE,stock
EIX,US,Edison International Common Stock,NYSE,stock
EL,US,Estee Lauder Companies Inc. (The) Common Stock,NYSE,stock
ELAN,US,Elanco Animal Health Incorporated Common Stock,NYSE,stock
ELC,US,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,NYSE,stock
ELF,US,e.l.f. Beauty Inc. Common Stock,NYSE,stock
ELLA,US,Ellington Credit Company,NYSE,stock
ELME,US,Elme Communities Common Stock,NYSE,stock
ELPC,US,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing four (4) Common Shares),NYSE,stock
ELS,US,Equity Lifestyle Properties Inc. Common Stock,NYSE,stock
ELV,US,Elevance Health Inc. Common Stock,NYSE,stock
EMA,US,Emera Incorporated Common Shares,NYSE,stock
EMBJ,US,Embraer S.A. Common Stock,NYSE,stock
EMD,US,Western Asset Emerging Markets Debt Fund Inc Common Stock,NYSE,stock
EME,US,EMCOR Group Inc. Common Stock,NYSE,stock
EMF,US,Templeton Emerging Markets Fund Common Stock,NYSE,stock
EMN,US,Eastman Chemical Company Common Stock,NYSE,stock
EMO,US,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,NYSE,stock
EMP,US,Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066,NYSE,stock
EMR,US,Emerson Electric Company Common Stock,NYSE,stock
ENB,US,Enbridge Inc Common Stock,NYSE,stock
ENIC,US,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),NYSE,stock
ENJ,US,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052,NYSE,stock
ENO,US,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,NYSE,stock
ENOV,US,Enovis Corporation Common Stock,NYSE,stock
ENR,US,Energizer Holdings Inc. Common Stock,NYSE,stock
ENS,US,EnerSys Common Stock,NYSE,stock
ENVA,US,Enova International Inc. Common Stock,NYSE,stock
EOD,US,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest,NYSE,stock
EOG,US,EOG Resources Inc. Common Stock,NYSE,stock
EOI,US,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,NYSE,stock
EOS,US,Eaton Vance Enhance Equity Income Fund II Common Stock,NYSE,stock
EOT,US,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,NYSE,stock
EP^C,US,El Paso Corporation Preferred Stock,NYSE,stock
EPAC,US,Enerpac Tool Group Corp. Common Stock,NYSE,stock
EPAM,US,EPAM Systems Inc. Common Stock,NYSE,stock
EPC,US,Edgewell Personal Care Company Common Stock,NYSE,stock
EPD,US,Enterprise Products Partners L.P. Common Stock,NYSE,stock
EPR,US,EPR Properties Common Stock,NYSE,stock
EPR^C,US,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares,NYSE,stock
EPR^E,US,EPR Properties Series E Cumulative Conv Pfd Shs Ser E,NYSE,stock
EPR^G,US,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares,NYSE,stock
EPRT,US,Essential Properties Realty Trust Inc. Common Stock,NYSE,stock
EQBK,US,Equity Bancshares Inc. Class A Common Stock,NYSE,stock
EQH,US,Equitable Holdings Inc. Common Stock,NYSE,stock
EQH^A,US,Equitable Holdings Inc. Depositary Shares,NYSE,stock
EQH^C,US,Equitable Holdings Inc. Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series C,NYSE,stock
EQNR,US,Equinor ASA,NYSE,stock
EQR,US,Equity Residential Common Shares of Beneficial Interest,NYSE,stock
EQS,US,Equus Total Return Inc. Common Stock,NYSE,stock
EQT,US,EQT Corporation Common Stock,NYSE,stock
ERO,US,Ero Copper Corp. Common Shares,NYSE,stock
ES,US,Eversource Energy (D/B/A) Common Stock,NYSE,stock
ESAB,US,ESAB Corporation Common Stock,NYSE,stock
ESE,US,ESCO Technologies Inc. Common Stock,NYSE,stock
ESI,US,Element Solutions Inc. Common Stock,NYSE,stock
ESNT,US,Essent Group Ltd. Common Shares,NYSE,stock
ESRT,US,Empire State Realty Trust Inc. Class A Common Stock,NYSE,stock
ESS,US,Essex Property Trust Inc. Common Stock,NYSE,stock
ESTC,US,Elastic N.V. Ordinary Shares,NYSE,stock
ET,US,Energy Transfer LP Common Units,NYSE,stock
ET^I,US,Energy Transfer L.P. Series I Fixed Rate Perpetual Preferred Units,NYSE,stock
ETB,US,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,NYSE,stock
ETD,US,Ethan Allen Interiors Inc. Common Stock,NYSE,stock
ETG,US,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,NYSE,stock
ETI^,US,Entergy Texas Inc 5.375% Series A Preferred Stock Cumulative No Par Value,NYSE,stock
ETJ,US,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,NYSE,stock
ETN,US,Eaton Corporation PLC Ordinary Shares,NYSE,stock
ETO,US,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,NYSE,stock
ETR,US,Entergy Corporation Common Stock,NYSE,stock
ETSY,US,Etsy Inc. Common Stock,NYSE,stock
ETV,US,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,NYSE,stock
ETW,US,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,NYSE,stock
ETX,US,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,NYSE,stock
ETY,US,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,NYSE,stock
EVAC,US,EQV Ventures Acquisition Corp. II Class A Ordinary Shares,NYSE,stock
EVC,US,Entravision Communications Corporation Common Stock,NYSE,stock
EVEX,US,Eve Holding Inc. Common Stock,NYSE,stock
EVF,US,Eaton Vance Senior Income Trust Common Stock,NYSE,stock
EVG,US,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,NYSE,stock
EVH,US,Evolent Health Inc Class A Common Stock,NYSE,stock
EVMN,US,Evommune Inc. Common Stock,NYSE,stock
EVN,US,Eaton Vance Municipal Income Trust Common Stock,NYSE,stock
EVR,US,Evercore Inc. Class A Common Stock,NYSE,stock
EVT,US,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,NYSE,stock
EVTC,US,Evertec Inc. Common Stock,NYSE,stock
EVTL,US,Vertical Aerospace Ltd. Ordinary Shares,NYSE,stock
EW,US,Edwards Lifesciences Corporation Common Stock,NYSE,stock
EXG,US,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,NYSE,stock
EXK,US,Endeavour Silver Corporation Ordinary Shares (Canada),NYSE,stock
EXP,US,Eagle Materials Inc Common Stock,NYSE,stock
EXPD,US,Expeditors International of Washington Inc. Common Stock,NYSE,stock
EXR,US,Extra Space Storage Inc Common Stock,NYSE,stock
F,US,Ford Motor Company Common Stock,NYSE,stock
F^B,US,Ford Motor Company 6.20% Notes due June 1 2059,NYSE,stock
F^C,US,Ford Motor Company 6% Notes due December 1 2059,NYSE,stock
F^D,US,Ford Motor Company 6.500% Notes due August 15 2062,NYSE,stock
FAF,US,First American Corporation (New) Common Stock,NYSE,stock
FBIN,US,Fortune Brands Innovations Inc. Common Stock,NYSE,stock
FBK,US,FB Financial Corporation Common Stock,NYSE,stock
FBP,US,First BanCorp. New Common Stock,NYSE,stock
FBRT,US,Franklin BSP Realty Trust Inc. Common Stock,NYSE,stock
FBRT^E,US,Franklin BSP Realty Trust Inc. 7.50% Series E Cumulative Redeemable Preferred Stock,NYSE,stock
FC,US,Franklin Covey Company Common Stock,NYSE,stock
FCF,US,First Commonwealth Financial Corporation Common Stock,NYSE,stock
FCN,US,FTI Consulting Inc. Common Stock,NYSE,stock
FCPT,US,Four Corners Property Trust Inc. Common Stock,NYSE,stock
FCRS,US,FutureCrest Acquisition Corp. Class A Ordinary Shares,NYSE,stock
FCRX,US,Crescent Capital BDC Inc. 5.00% Notes due 2026,NYSE,stock
FCT,US,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,NYSE,stock
FCX,US,Freeport-McMoRan Inc. Common Stock,NYSE,stock
FDP,US,Fresh Del Monte Produce Inc. Common Stock,NYSE,stock
FDS,US,FactSet Research Systems Inc. Common Stock,NYSE,stock
FDX,US,FedEx Corporation Common Stock,NYSE,stock
FE,US,FirstEnergy Corp. Common Stock,NYSE,stock
FEDU,US,Four Seasons Education (Cayman) Inc. American Depositary Shares each ADS representing 10 ordinary shares,NYSE,stock
FENG,US,Phoenix New Media Limited American Depositary Shares each representing 48 Class A ordinary shares.,NYSE,stock
FERG,US,Ferguson Enterprises Inc. Common Stock,NYSE,stock
FET,US,Forum Energy Technologies Inc. Common Stock,NYSE,stock
FF,US,FutureFuel Corp.  Common shares,NYSE,stock
FFA,US,First Trust Enhanced Equity Income Fund Common Shares of Beneficial Interest,NYSE,stock
FFC,US,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,NYSE,stock
FG,US,F&G Annuities & Life Inc. Common Stock,NYSE,stock
FGN,US,F&G Annuities & Life Inc. 7.950% Senior Notes due 2053,NYSE,stock
FGSN,US,F&G Annuities & Life Inc. 7.300% Junior Subordinated Notes due 2065,NYSE,stock
FHI,US,Federated Hermes Inc. Common Stock,NYSE,stock
FHN,US,First Horizon Corporation Common Stock,NYSE,stock
FHN^C,US,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series C,NYSE,stock
FHN^E,US,First Horizon Corporation Depositary Shares each representing a 1/4000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series E,NYSE,stock
FHN^F,US,First Horizon Corporation Depositary Shares each representing 1/4000th Interest in a Share of Non-Cumulative Perpetual Preferred Stock Series F,NYSE,stock
FHN^H,US,First Horizon Corporation Depositary Shares each representing a 1/4000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series H,NYSE,stock
FICO,US,Fair Isaac Corporation Common Stock,NYSE,stock
FIG,US,Figma Inc. Class A Common Stock,NYSE,stock
FIGS,US,FIGS Inc. Class A Common Stock,NYSE,stock
FIHL,US,Fidelis Insurance Holdings Limited Common Shares,NYSE,stock
FINS,US,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,NYSE,stock
FINV,US,FinVolution Group American Depositary Shares,NYSE,stock
FIS,US,Fidelity National Information Services Inc. Common Stock,NYSE,stock
FIX,US,Comfort Systems USA Inc. Common Stock,NYSE,stock
FLC,US,Flaherty & Crumrine Total Return Fund Inc Common Stock,NYSE,stock
FLG,US,Flagstar Bank N.A. Common Stock,NYSE,stock
FLG^A,US,Flagstar Bank N.A. Depositary shares each representing a 1/40th interest in a share of Fixed-to-Floating Rate Series A Noncumulative Perpetual Preferred Stock,NYSE,stock
FLG^U,US,Flagstar Bank N.A. Bifurcated Option Note Unit SecuritiES,NYSE,stock
FLNG,US,FLEX LNG Ltd. Ordinary Shares,NYSE,stock
FLO,US,Flowers Foods Inc. Common Stock,NYSE,stock
FLOC,US,Flowco Holdings Inc. Class A Common Stock,NYSE,stock
FLR,US,Fluor Corporation Common Stock,NYSE,stock
FLS,US,Flowserve Corporation Common Stock,NYSE,stock
FLUT,US,Flutter Entertainment plc Ordinary Shares,NYSE,stock
