code,region,name,exchange,type
600361,SH,创新新材,SSE,stock
600362,SH,江西铜业,SSE,stock
600363,SH,联创光电,SSE,stock
600365,SH,ST通葡,SSE,stock
600366,SH,宁波韵升,SSE,stock
600367,SH,红星发展,SSE,stock
600368,SH,五洲交通,SSE,stock
600369,SH,西南证券,SSE,stock
600370,SH,三房巷,SSE,stock
600371,SH,万向德农,SSE,stock
600372,SH,中航机载,SSE,stock
600373,SH,中文传媒,SSE,stock
600375,SH,汉马科技,SSE,stock
600376,SH,首开股份,SSE,stock
600377,SH,宁沪高速,SSE,stock
600378,SH,昊华科技,SSE,stock
600379,SH,宝光股份,SSE,stock
600380,SH,健康元,SSE,stock
600381,SH,*ST春天,SSE,stock
600382,SH,广东明珠,SSE,stock
600383,SH,金地集团,SSE,stock
600386,SH,北巴传媒,SSE,stock
600388,SH,龙净环保,SSE,stock
600389,SH,江山股份,SSE,stock
600390,SH,五矿资本,SSE,stock
600391,SH,航发科技,SSE,stock
600392,SH,盛和资源,SSE,stock
600395,SH,盘江股份,SSE,stock
600396,SH,华电辽能,SSE,stock
600397,SH,江钨装备,SSE,stock
600398,SH,海澜之家,SSE,stock
600399,SH,抚顺特钢,SSE,stock
600400,SH,红豆股份,SSE,stock
600403,SH,大有能源,SSE,stock
600405,SH,动力源,SSE,stock
600406,SH,国电南瑞,SSE,stock
600408,SH,安泰集团,SSE,stock
600409,SH,三友化工,SSE,stock
600410,SH,华胜天成,SSE,stock
600415,SH,小商品城,SSE,stock
600416,SH,湘电股份,SSE,stock
600418,SH,江淮汽车,SSE,stock
600419,SH,天润乳业,SSE,stock
600420,SH,国药现代,SSE,stock
600421,SH,*ST华嵘,SSE,stock
600422,SH,昆药集团,SSE,stock
600423,SH,柳化股份,SSE,stock
600425,SH,青松建化,SSE,stock
600426,SH,华鲁恒升,SSE,stock
600428,SH,中远海特,SSE,stock
600429,SH,三元股份,SSE,stock
600433,SH,冠豪高新,SSE,stock
600435,SH,北方导航,SSE,stock
600436,SH,片仔癀,SSE,stock
600438,SH,通威股份,SSE,stock
600439,SH,瑞贝卡,SSE,stock
600444,SH,国机通用,SSE,stock
600446,SH,金证股份,SSE,stock
600448,SH,华纺股份,SSE,stock
600449,SH,宁夏建材,SSE,stock
600452,SH,涪陵电力,SSE,stock
600455,SH,博通股份,SSE,stock
600456,SH,宝钛股份,SSE,stock
600458,SH,时代新材,SSE,stock
600459,SH,贵研铂业,SSE,stock
600460,SH,士兰微,SSE,stock
600461,SH,洪城环境,SSE,stock
600463,SH,空港股份,SSE,stock
600467,SH,好当家,SSE,stock
600468,SH,百利电气,SSE,stock
600469,SH,风神股份,SSE,stock
600470,SH,六国化工,SSE,stock
600475,SH,华光环能,SSE,stock
600476,SH,湘邮科技,SSE,stock
600477,SH,杭萧钢构,SSE,stock
600478,SH,科力远,SSE,stock
600479,SH,千金药业,SSE,stock
600480,SH,凌云股份,SSE,stock
600481,SH,双良节能,SSE,stock
600482,SH,中国动力,SSE,stock
600483,SH,福能股份,SSE,stock
600486,SH,扬农化工,SSE,stock
600487,SH,亨通光电,SSE,stock
600488,SH,津药药业,SSE,stock
600489,SH,中金黄金,SSE,stock
600490,SH,鹏欣资源,SSE,stock
600491,SH,龙元建设,SSE,stock
600493,SH,凤竹纺织,SSE,stock
600495,SH,晋西车轴,SSE,stock
600496,SH,精工钢构,SSE,stock
600497,SH,驰宏锌锗,SSE,stock
600498,SH,烽火通信,SSE,stock
600499,SH,科达制造,SSE,stock
600500,SH,中化国际,SSE,stock
600501,SH,航天晨光,SSE,stock
600502,SH,安徽建工,SSE,stock
600503,SH,华丽家族,SSE,stock
600505,SH,西昌电力,SSE,stock
600506,SH,统一股份,SSE,stock
600507,SH,方大特钢,SSE,stock
600508,SH,上海能源,SSE,stock
600509,SH,天富能源,SSE,stock
600510,SH,黑牡丹,SSE,stock
600511,SH,国药股份,SSE,stock
600512,SH,腾达建设,SSE,stock
600513,SH,联环药业,SSE,stock
600515,SH,海南机场,SSE,stock
600516,SH,方大炭素,SSE,stock
600517,SH,国网英大,SSE,stock
600518,SH,康美药业,SSE,stock
600519,SH,贵州茅台,SSE,stock
600520,SH,三佳科技,SSE,stock
600521,SH,华海药业,SSE,stock
600522,SH,中天科技,SSE,stock
600523,SH,贵航股份,SSE,stock
600525,SH,ST长园,SSE,stock
600526,SH,菲达环保,SSE,stock
600527,SH,江南高纤,SSE,stock
600528,SH,中铁工业,SSE,stock
600529,SH,山东药玻,SSE,stock
600530,SH,交大昂立,SSE,stock
600531,SH,豫光金铅,SSE,stock
600533,SH,栖霞建设,SSE,stock
600535,SH,天士力,SSE,stock
600536,SH,中国软件,SSE,stock
600537,SH,亿晶光电,SSE,stock
600538,SH,国发股份,SSE,stock
600539,SH,狮头股份,SSE,stock
600540,SH,新赛股份,SSE,stock
600543,SH,莫高股份,SSE,stock
600545,SH,卓郎智能,SSE,stock
600546,SH,山煤国际,SSE,stock
600547,SH,山东黄金,SSE,stock
600548,SH,深高速,SSE,stock
600549,SH,厦门钨业,SSE,stock
600550,SH,保变电气,SSE,stock
600551,SH,时代出版,SSE,stock
600552,SH,凯盛科技,SSE,stock
600556,SH,天下秀,SSE,stock
600557,SH,康缘药业,SSE,stock
600558,SH,大西洋,SSE,stock
600559,SH,老白干酒,SSE,stock
600560,SH,金自天正,SSE,stock
600561,SH,江西长运,SSE,stock
600562,SH,国睿科技,SSE,stock
600563,SH,法拉电子,SSE,stock
600566,SH,济川药业,SSE,stock
600567,SH,山鹰国际,SSE,stock
600568,SH,ST中珠,SSE,stock
600569,SH,安阳钢铁,SSE,stock
600570,SH,恒生电子,SSE,stock
