code,region,name,exchange,type
00745,HK,CN CULTURE GP,HKEX,stock
00746,HK,L & M CHEMICAL,HKEX,stock
00747,HK,SHENYANG PUBLIC,HKEX,stock
00750,HK,SFSY ENERGY,HKEX,stock
00751,HK,SKYWORTH GROUP,HKEX,stock
00752,HK,PICO FAR EAST,HKEX,stock
00753,HK,AIR CHINA,HKEX,stock
00754,HK,HOPSON DEV HOLD,HKEX,stock
00755,HK,DEVGREAT,HKEX,stock
00756,HK,SUMMI,HKEX,stock
00757,HK,SOLARGIGA,HKEX,stock
00759,HK,CEC INT'L HOLD,HKEX,stock
00760,HK,TALENT PPT GP,HKEX,stock
00762,HK,CHINA UNICOM,HKEX,stock
00763,HK,ZTE,HKEX,stock
00764,HK,ETERNITY INV,HKEX,stock
00765,HK,PERFECTECH INTL,HKEX,stock
00767,HK,ZHONG JI LS,HKEX,stock
00769,HK,CHINA RAREEARTH,HKEX,stock
00771,HK,AUTOMATED SYS,HKEX,stock
00772,HK,CHINA LIT,HKEX,stock
00775,HK,CKLIFE SCIENCES,HKEX,stock
00776,HK,IMPERIUM TEC GP,HKEX,stock
00777,HK,NETDRAGON,HKEX,stock
00780,HK,TONGCHENGTRAVEL,HKEX,stock
00784,HK,LING YUI,HKEX,stock
00788,HK,CHINA TOWER,HKEX,stock
00789,HK,ARTINI HLDG,HKEX,stock
00794,HK,COME SURE GROUP,HKEX,stock
00797,HK,7ROAD,HKEX,stock
00798,HK,CEOVU,HKEX,stock
00799,HK,IGG,HKEX,stock
00800,HK,WERIDE-W,HKEX,stock
00804,HK,PINESTONE,HKEX,stock
00805,HK,NEW GONOW RV,HKEX,stock
00806,HK,VALUE PARTNERS,HKEX,stock
00807,HK,SIICENVIRONMENT,HKEX,stock
00809,HK,GLOBAL BIO-CHEM,HKEX,stock
00811,HK,XINHUA WINSHARE,HKEX,stock
00813,HK,SHIMAO GROUP,HKEX,stock
00814,HK,JINGKELONG,HKEX,stock
00815,HK,CHI SILVER GP,HKEX,stock
00816,HK,JINMAO SERVICES,HKEX,stock
00817,HK,CHINA JINMAO,HKEX,stock
00818,HK,HI SUN TECH,HKEX,stock
00819,HK,TIANNENG POWER,HKEX,stock
00821,HK,VC HOLDINGS,HKEX,stock
00822,HK,KA SHUI INT'L,HKEX,stock
00825,HK,NWDS CHINA,HKEX,stock
00826,HK,TIANGONG INT'L,HKEX,stock
00827,HK,KO YO GROUP,HKEX,stock
00828,HK,DYNASTY WINES,HKEX,stock
00829,HK,SHENGUAN HLDGS,HKEX,stock
00830,HK,CSC DEVELOPMENT,HKEX,stock
00831,HK,CR ASIA,HKEX,stock
00832,HK,CENTRAL CHINA,HKEX,stock
00833,HK,ALLTRONICS,HKEX,stock
00834,HK,KANGDA FOOD,HKEX,stock
00836,HK,CHINA RES POWER,HKEX,stock
00837,HK,CARPENTER TAN,HKEX,stock
00838,HK,EVA HOLDINGS,HKEX,stock
00839,HK,CHINA EDU GROUP,HKEX,stock
00840,HK,TIANYE WATER,HKEX,stock
00841,HK,CASSAVA RES,HKEX,stock
00842,HK,LEOCH INT'L,HKEX,stock
00844,HK,GREATIME INTL,HKEX,stock
00845,HK,GLORIOUS PPT H,HKEX,stock
00846,HK,MINGFA GROUP,HKEX,stock
00848,HK,MAOYE INT'L,HKEX,stock
00851,HK,SHENG YUAN HLDG,HKEX,stock
00852,HK,STRONG PETRO,HKEX,stock
00853,HK,MICROPORT,HKEX,stock
00854,HK,WILLAS-ARRAY,HKEX,stock
00855,HK,CHINA WATER,HKEX,stock
00856,HK,VSTECS,HKEX,stock
00857,HK,PETROCHINA,HKEX,stock
00858,HK,EXTRAWELL PHAR,HKEX,stock
00859,HK,ZHONGCHANG INTL,HKEX,stock
00860,HK,APOLLO FMG,HKEX,stock
00861,HK,DC HOLDINGS,HKEX,stock
00862,HK,VISION VALUES,HKEX,stock
00863,HK,OSL GROUP,HKEX,stock
00864,HK,WING LEE PPT,HKEX,stock
00865,HK,JIANDE INT'L,HKEX,stock
00866,HK,CHINA QINFA,HKEX,stock
00867,HK,CMS,HKEX,stock
00868,HK,XINYI GLASS,HKEX,stock
00869,HK,PLAYMATES TOYS,HKEX,stock
00871,HK,CH DREDG ENV,HKEX,stock
00873,HK,SHIMAO SERVICES,HKEX,stock
00874,HK,BAIYUNSHAN PH,HKEX,stock
00875,HK,CONGYU INTE AGR,HKEX,stock
00876,HK,KAISA HEALTH,HKEX,stock
00878,HK,SOUNDWILL HOLD,HKEX,stock
00880,HK,SJM HOLDINGS,HKEX,stock
00881,HK,ZHONGSHENG HLDG,HKEX,stock
00882,HK,TIANJIN DEV,HKEX,stock
00883,HK,CNOOC,HKEX,stock
00884,HK,CIFI HOLD GP,HKEX,stock
00887,HK,EMPEROR WATCH&J,HKEX,stock
00888,HK,BLOCKFIN HLDG,HKEX,stock
00889,HK,DATRONIX HOLD,HKEX,stock
00893,HK,CHINAVTM MINING,HKEX,stock
00894,HK,MAN YUE TECH,HKEX,stock
00895,HK,DONGJIANG ENV,HKEX,stock
00896,HK,HANISON,HKEX,stock
00897,HK,WAI YUEN TONG,HKEX,stock
00898,HK,MULTIFIELD INTL,HKEX,stock
00899,HK,ZHONG JIA GX,HKEX,stock
00900,HK,AEON CREDIT,HKEX,stock
00902,HK,HUANENG POWER,HKEX,stock
00907,HK,ELEGANCEOPTICAL,HKEX,stock
00909,HK,MING YUAN CLOUD,HKEX,stock
00910,HK,CHINA SANDI,HKEX,stock
00911,HK,QIANHAI HEALTH,HKEX,stock
00912,HK,SUGA INT'L,HKEX,stock
00914,HK,CONCH CEMENT,HKEX,stock
00915,HK,DAOHE GLOBAL,HKEX,stock
00916,HK,CHINA LONGYUAN,HKEX,stock
00917,HK,QUNABOX GROUP,HKEX,stock
00918,HK,MAJESTIC DRAGON,HKEX,stock
00919,HK,MODERNHEALTHTEC,HKEX,stock
00921,HK,HISENSE HA,HKEX,stock
00922,HK,ANXIANYUAN CH,HKEX,stock
00923,HK,IWS,HKEX,stock
00924,HK,KHOON GROUP,HKEX,stock
00926,HK,BESUNYEN,HKEX,stock
00927,HK,FUJIKON IND,HKEX,stock
00928,HK,KING INTL INV,HKEX,stock
00929,HK,IPE GROUP,HKEX,stock
00931,HK,CHINA HK POWER,HKEX,stock
00932,HK,SHUNTEN INTL,HKEX,stock
00933,HK,VIVA GOODS,HKEX,stock
00934,HK,SINOPEC KANTONS,HKEX,stock
00936,HK,KAISA CAPITAL,HKEX,stock
00938,HK,MAN SANG INT'L,HKEX,stock
00939,HK,CCB,HKEX,stock
00941,HK,CHINA MOBILE,HKEX,stock
00943,HK,ZHONGZHENG INTL,HKEX,stock
00945,HK,MANULIFE-S,HKEX,stock
00947,HK,MOBI DEV,HKEX,stock
00948,HK,ALPHA PRO HLDGS,HKEX,stock
00950,HK,LEE'S PHARM,HKEX,stock
00951,HK,CHAOWEI POWER,HKEX,stock
00952,HK,QUAM PLUS FIN,HKEX,stock
00953,HK,SHAW BROTHERS,HKEX,stock
00954,HK,CHANGMAO BIO,HKEX,stock
00956,HK,CHINA SUNTIEN,HKEX,stock
00959,HK,CENTURY ENT INT,HKEX,stock
00960,HK,LONGFOR GROUP,HKEX,stock
00966,HK,CHINA TAIPING,HKEX,stock
00968,HK,XINYI SOLAR,HKEX,stock
00969,HK,HUA LIEN INT'L,HKEX,stock
00970,HK,NEW SPARKLEROLL,HKEX,stock
00974,HK,SKL,HKEX,stock
00975,HK,MONGOL MINING,HKEX,stock
00976,HK,CHIHO ENV,HKEX,stock
00978,HK,CHI MER LAND,HKEX,stock
00979,HK,GREEN ENERGY GP,HKEX,stock
00980,HK,LIANHUA,HKEX,stock
00981,HK,SMIC,HKEX,stock
00983,HK,SOCAM DEV,HKEX,stock
00984,HK,AEON STORES,HKEX,stock
00986,HK,DUFU LIQUOR GP,HKEX,stock
00987,HK,CH RENEW EN INV,HKEX,stock
00989,HK,CHINA CBS INTL,HKEX,stock
00990,HK,DEEP SOURCE,HKEX,stock
00991,HK,DATANG POWER,HKEX,stock
00992,HK,LENOVO GROUP,HKEX,stock
00993,HK,XINKONG INT CAP,HKEX,stock
00994,HK,CT VISION,HKEX,stock
00995,HK,ANHUIEXPRESSWAY,HKEX,stock
00997,HK,CHINLINK INTL,HKEX,stock
00998,HK,CITIC BANK,HKEX,stock
00999,HK,XIAOCAIYUAN,HKEX,stock
01000,HK,BEIJING MEDIA,HKEX,stock
01001,HK,HK SH ALLIANCE,HKEX,stock
01002,HK,V.S. INT'L,HKEX,stock
01003,HK,HUANXI MEDIA,HKEX,stock
01004,HK,C SMARTERENERGY,HKEX,stock
01005,HK,MATRIX HOLDINGS,HKEX,stock
01007,HK,LONGHUI INTL,HKEX,stock
01008,HK,LITU HOLDINGS,HKEX,stock
01009,HK,INT'L ENT,HKEX,stock
01010,HK,SKY BLUE 11,HKEX,stock
01011,HK,NT PHARMA,HKEX,stock
01013,HK,WAI CHUN GROUP,HKEX,stock
01020,HK,CIPRUN TECH,HKEX,stock
01021,HK,HUAYAN ROBOTICS,HKEX,stock
01022,HK,FEIYU,HKEX,stock
01023,HK,SITOY GROUP,HKEX,stock
01024,HK,KUAISHOU-W,HKEX,stock
01025,HK,KNT HOLDINGS,HKEX,stock
01026,HK,UNIVERSAL TECH,HKEX,stock
01027,HK,ASIA STRAT TECH,HKEX,stock
01028,HK,C.BANNER,HKEX,stock
01029,HK,IRC,HKEX,stock
01030,HK,SEAZEN,HKEX,stock
01033,HK,SINOPEC SSC,HKEX,stock
01036,HK,VANKE OVERSEAS,HKEX,stock
01037,HK,MAXNERVA TECH,HKEX,stock
01038,HK,CKI HOLDINGS,HKEX,stock
01039,HK,CHANGYOU INT GP,HKEX,stock
01044,HK,HENGAN INT'L,HKEX,stock
01045,HK,APT SATELLITE,HKEX,stock
01046,HK,UNIVERSE ENT,HKEX,stock
01047,HK,NGAI HING HONG,HKEX,stock
01049,HK,CELESTIAL ASIA,HKEX,stock
01050,HK,KARRIE INT'L,HKEX,stock
01051,HK,G-RESOURCES,HKEX,stock
01052,HK,YUEXIUTRANSPORT,HKEX,stock
01053,HK,CHONGQING IRON,HKEX,stock
01055,HK,CHINA SOUTH AIR,HKEX,stock
01057,HK,ZHEJIANG SHIBAO,HKEX,stock
01058,HK,NAMYUE HOLDINGS,HKEX,stock
01059,HK,KANTONE HOLDING,HKEX,stock
01060,HK,DAMAI ENT,HKEX,stock
01061,HK,ESSEX BIO-TECH,HKEX,stock
01063,HK,SUNCORP TECH,HKEX,stock
01064,HK,ZHONG HUA INT'L,HKEX,stock
01065,HK,TIANJIN CAPITAL,HKEX,stock
01066,HK,WEIGAO GROUP,HKEX,stock
01068,HK,YURUN FOOD,HKEX,stock
01069,HK,CN HEALTH TECH,HKEX,stock
01070,HK,TCL ELECTRONICS,HKEX,stock
01071,HK,HUADIAN POWER,HKEX,stock
01072,HK,DONGFANG ELEC,HKEX,stock
01073,HK,DA YU FIN,HKEX,stock
01075,HK,CAPINFO,HKEX,stock
01079,HK,PINE TECH,HKEX,stock
01080,HK,SHENGLI PIPE,HKEX,stock
01082,HK,BDV EDU INTL,HKEX,stock
01083,HK,TG SMART ENERGY,HKEX,stock
01084,HK,GREEN FRESH BIO,HKEX,stock
01085,HK,HXTL,HKEX,stock
01086,HK,GOODBABY INTL,HKEX,stock
01087,HK,INVESTECH HLDGS,HKEX,stock
01088,HK,CHINA SHENHUA,HKEX,stock
01090,HK,DA MING INT'L,HKEX,stock
01091,HK,SOUTH MANGANESE,HKEX,stock
01093,HK,CSPC PHARMA,HKEX,stock
01094,HK,CHERISH SUN,HKEX,stock
01097,HK,I-CABLE COMM,HKEX,stock
01098,HK,ROAD KING INFRA,HKEX,stock
01099,HK,SINOPHARM,HKEX,stock
01100,HK,MAINLAND HOLD,HKEX,stock
01101,HK,HUARONG ENERGY,HKEX,stock
01102,HK,ENVIRO ENERGY,HKEX,stock
01104,HK,APAC RESOURCES,HKEX,stock
01105,HK,SING TAO,HKEX,stock
01107,HK,MODERN LAND,HKEX,stock
01108,HK,TRIUMPH NEW EN,HKEX,stock
01109,HK,CHINA RES LAND,HKEX,stock
01110,HK,KINGWORLD,HKEX,stock
01111,HK,HUASHI GROUP,HKEX,stock
01112,HK,H&H INTL HLDG,HKEX,stock
01113,HK,CK ASSET,HKEX,stock
01114,HK,BRILLIANCE CHI,HKEX,stock
01115,HK,5100 XIZANG,HKEX,stock
01116,HK,HC TECH GP,HKEX,stock
01117,HK,CH MODERN D,HKEX,stock
01118,HK,GOLIK HOLDINGS,HKEX,stock
01119,HK,IDREAMSKY,HKEX,stock
01120,HK,ARTS OPTICAL,HKEX,stock
01121,HK,GOLDENSOLAR,HKEX,stock
01122,HK,QINGLING MOTORS,HKEX,stock
01123,HK,CHINA-HK PHOTO,HKEX,stock
01124,HK,COASTAL GL,HKEX,stock
01125,HK,LAI FUNG HOLD,HKEX,stock
01126,HK,DREAM INT'L,HKEX,stock
01127,HK,LION ROCK GROUP,HKEX,stock
01128,HK,WYNN MACAU,HKEX,stock
01129,HK,WATER INDUSTRY,HKEX,stock
01130,HK,CHINA ENV RES,HKEX,stock
01132,HK,ORANGE SKY G H,HKEX,stock
01133,HK,HARBIN ELECTRIC,HKEX,stock
01134,HK,KELFRED,HKEX,stock
01137,HK,HK TECH VENTURE,HKEX,stock
01138,HK,COSCO SHIP ENGY,HKEX,stock
01141,HK,CMBC CAPITAL,HKEX,stock
01142,HK,E&P GLOBAL,HKEX,stock
01143,HK,CN ENGY STORAGE,HKEX,stock
01145,HK,COURAGE INV,HKEX,stock
01146,HK,HUICHENG INTL H,HKEX,stock
01147,HK,EDENSOFT,HKEX,stock
01148,HK,POWER XINCHEN,HKEX,stock
01150,HK,MILAN STATION,HKEX,stock
01152,HK,MOMENTUM FIN,HKEX,stock
01153,HK,JIAYUAN SER,HKEX,stock
01156,HK,CHINANEWENERGY,HKEX,stock
01157,HK,ZOOMLION,HKEX,stock
01159,HK,SMART DIGI TECH,HKEX,stock
01161,HK,WATER OASIS GP,HKEX,stock
01162,HK,LUMINA GROUP,HKEX,stock
01163,HK,ADTIGER CORP,HKEX,stock
01164,HK,CGN MINING,HKEX,stock
01165,HK,SFCE,HKEX,stock
01166,HK,SOLARTECH INT'L,HKEX,stock
01167,HK,JACOBIO-B,HKEX,stock
01168,HK,Z FIN,HKEX,stock
01170,HK,KINGMAKER,HKEX,stock
01171,HK,YANKUANG ENERGY,HKEX,stock
01172,HK,MAGNUSCONCORDIA,HKEX,stock
01173,HK,VEEKO INT'L,HKEX,stock
01176,HK,ZHUGUANG HOLD,HKEX,stock
01177,HK,SBP GROUP,HKEX,stock
01179,HK,HWORLD-S,HKEX,stock
01180,HK,PARADISE ENT,HKEX,stock
01181,HK,TANG PALACE,HKEX,stock
01182,HK,SUCCESS DRAGON,HKEX,stock
01183,HK,MECOM POWER,HKEX,stock
01184,HK,S.A.S. DRAGON,HKEX,stock
01186,HK,CHINA RAIL CONS,HKEX,stock
01188,HK,HYBRID KINETIC,HKEX,stock
01193,HK,CHINA RES GAS,HKEX,stock
01195,HK,KINGWELL GROUP,HKEX,stock
01196,HK,REALORD GROUP,HKEX,stock
01198,HK,ROYALE HOME,HKEX,stock
01199,HK,COSCO SHIP PORT,HKEX,stock
01200,HK,MIDLAND HOLDING,HKEX,stock
01201,HK,TESSON HOLDINGS,HKEX,stock
01202,HK,SIWI SCI & TECH,HKEX,stock
01203,HK,GUANGNAN (HOLD),HKEX,stock
01204,HK,BOARDWARE INTEL,HKEX,stock
01205,HK,CITIC RESOURCES,HKEX,stock
01206,HK,TECHNOVATOR,HKEX,stock
01208,HK,MMG,HKEX,stock
01209,HK,CHINA RES MIXC,HKEX,stock
01211,HK,BYD COMPANY,HKEX,stock
01213,HK,MOBICON GROUP,HKEX,stock
01215,HK,KAI YUAN HLDGS,HKEX,stock
01216,HK,ZYBANK,HKEX,stock
01218,HK,EASYKNIT INT'L,HKEX,stock
01220,HK,ZHIDAO INT'L,HKEX,stock
01221,HK,SINO HOTELS,HKEX,stock
01222,HK,WANG ON GROUP,HKEX,stock
01223,HK,SYMPHONY HOLD,HKEX,stock
01224,HK,C C LAND,HKEX,stock
01225,HK,LERADO FIN,HKEX,stock
01228,HK,CANBRIDGE-B,HKEX,stock
01229,HK,NAN NAN RES,HKEX,stock
01231,HK,NEWTON RES,HKEX,stock
01232,HK,GW TIANDI,HKEX,stock
01233,HK,TIMES CHINA,HKEX,stock
01234,HK,CHINA LILANG,HKEX,stock
01235,HK,TRAVEL EXPERT,HKEX,stock
01237,HK,CH ENV TECH&BIO,HKEX,stock
01238,HK,POWERLONG,HKEX,stock
01239,HK,TEAMWAY INTL GP,HKEX,stock
01240,HK,CNQC INT'L,HKEX,stock
01241,HK,SHUANGHUA H,HKEX,stock
01243,HK,WANG ON PPT,HKEX,stock
01244,HK,3D MEDICINES,HKEX,stock
01245,HK,NIRAKU,HKEX,stock
01246,HK,BOILLHEALTHCARE,HKEX,stock
01247,HK,MIKO INTL,HKEX,stock
01250,HK,SDHS NEW ENERGY,HKEX,stock
01251,HK,SPT ENERGY,HKEX,stock
01252,HK,CHINA TIANRUI,HKEX,stock
01253,HK,GREEN BROAD,HKEX,stock
01255,HK,TATA HEALTH,HKEX,stock
01257,HK,CEB GREENTECH,HKEX,stock
01258,HK,CHINFMINING,HKEX,stock
01259,HK,PROSPER FUTURE,HKEX,stock
01260,HK,WONDERFUL SKY,HKEX,stock
01262,HK,LABIXIAOXIN,HKEX,stock
01265,HK,TIANJINJINRAN,HKEX,stock
01268,HK,MEIDONG AUTO,HKEX,stock
01269,HK,FIRST CAP GP,HKEX,stock
01270,HK,LANGHAM-SS,HKEX,stock
01271,HK,GRAND MING,HKEX,stock
01272,HK,DATANG ENVIRO,HKEX,stock
01273,HK,HK FINANCE GP,HKEX,stock
01274,HK,IMOTIONTECH,HKEX,stock
01276,HK,HENGRUI PHARMA,HKEX,stock
01277,HK,KINETIC DEV,HKEX,stock
01278,HK,CHINANEWTOWN,HKEX,stock
01280,HK,QIDIAN GUOFENG,HKEX,stock
01281,HK,XINDA INV HLDGS,HKEX,stock
01282,HK,RENZE HARVEST,HKEX,stock
01283,HK,ACCEL GROUP,HKEX,stock
01284,HK,NEW MEDIA LAB,HKEX,stock
01285,HK,JIASHILI GP,HKEX,stock
01286,HK,IMPRO PRECISION,HKEX,stock
01288,HK,ABC,HKEX,stock
01289,HK,SUNLIT SCI,HKEX,stock
01290,HK,CHINA HUIRONG,HKEX,stock
01292,HK,CMA LOGISTICS,HKEX,stock
01293,HK,GRAND BAOXIN,HKEX,stock
01298,HK,YUNNAN ENERGY,HKEX,stock
01299,HK,AIA,HKEX,stock
01300,HK,TRIGIANT,HKEX,stock
01301,HK,D&G TECH,HKEX,stock
01302,HK,LIFETECH SCI,HKEX,stock
01303,HK,HUILI RES,HKEX,stock
01304,HK,FORTIOR,HKEX,stock
01305,HK,WAI CHI HOLD,HKEX,stock
01308,HK,SITC,HKEX,stock
01310,HK,HKBN,HKEX,stock
01312,HK,KONTA CHINA,HKEX,stock
01313,HK,CR BLDG MAT TEC,HKEX,stock
01314,HK,TSUI WAH HLDG,HKEX,stock
01315,HK,GREEN ECONOMY,HKEX,stock
01316,HK,NEXTEER,HKEX,stock
01317,HK,MAPLELEAF EDU,HKEX,stock
01318,HK,MAO GEPING,HKEX,stock
01319,HK,OIWAHPAWN,HKEX,stock
01321,HK,CHINA NEWCITY,HKEX,stock
01323,HK,HUASHENG INTL,HKEX,stock
01326,HK,TRANSMIT ENT,HKEX,stock
01327,HK,LUXXU GROUP,HKEX,stock
01328,HK,GOLDSTREAM INV,HKEX,stock
01330,HK,DYNAGREEN ENV,HKEX,stock
01332,HK,TOUYUN BIOTECH,HKEX,stock
01333,HK,BRETON,HKEX,stock
01334,HK,RUICHANG INTL,HKEX,stock
01335,HK,SHEEN TAI,HKEX,stock
01336,HK,NCI,HKEX,stock
01338,HK,BAWANG GROUP,HKEX,stock
01339,HK,PICC GROUP,HKEX,stock
01340,HK,HUISHENG INTL,HKEX,stock
01341,HK,HAO TIAN INTL,HKEX,stock
01343,HK,WEI YUAN HLDG,HKEX,stock
01345,HK,SH PIONEER HLDG,HKEX,stock
01346,HK,LEVER STYLE,HKEX,stock
01347,HK,HUA HONG SEMI,HKEX,stock
01348,HK,QUALI-SMART,HKEX,stock
01349,HK,FUDANZHANGJIANG,HKEX,stock
01351,HK,BRIGHT FUTURE,HKEX,stock
01354,HK,KINGFARPROPERTY,HKEX,stock
01355,HK,LEGEND STRAT,HKEX,stock
01357,HK,MEITU,HKEX,stock
01358,HK,PW MEDTECH,HKEX,stock
01359,HK,CHINA CINDA,HKEX,stock
01361,HK,361 DEGREES,HKEX,stock
01362,HK,SIS MOBILE,HKEX,stock
01364,HK,GUMING,HKEX,stock
01368,HK,XTEP INT'L,HKEX,stock
01370,HK,AOWEI HOLDING,HKEX,stock
01371,HK,CHINA ECOTOUR,HKEX,stock
01372,HK,C CARBONNEUTRAL,HKEX,stock
01373,HK,IH RETAIL,HKEX,stock
01375,HK,CC SECURITIES,HKEX,stock
01376,HK,RAFFLESINTERIOR,HKEX,stock
01378,HK,CHINAHONGQIAO,HKEX,stock
01379,HK,WENLING MCT,HKEX,stock
01380,HK,CHI KINGSTONE,HKEX,stock
01382,HK,PACIFICTEXTILES,HKEX,stock
01384,HK,DEEPEXI TECH,HKEX,stock
01385,HK,SHANGHAI FUDAN,HKEX,stock
01388,HK,EMBRY HOLDINGS,HKEX,stock
01389,HK,MAJOR HLDGS,HKEX,stock
01393,HK,HIDILI INDUSTRY,HKEX,stock
01395,HK,ELL ENV,HKEX,stock
01396,HK,GD-HKGBA HLDGS,HKEX,stock
01397,HK,BAGUIO GREEN,HKEX,stock
01398,HK,ICBC,HKEX,stock
01399,HK,VESON HLDG,HKEX,stock
01400,HK,MOODY TECH HLDG,HKEX,stock
01401,HK,FUTURE MACH LTD,HKEX,stock
01402,HK,I-CONTROL,HKEX,stock
01405,HK,DPC DASH,HKEX,stock
01406,HK,CLARITY MEDICAL,HKEX,stock
01407,HK,JY GAS,HKEX,stock
01408,HK,MACAU E&M,HKEX,stock
01410,HK,EDVANCE INTL,HKEX,stock
01412,HK,Q P GROUP,HKEX,stock
01413,HK,FEG HOLDINGS,HKEX,stock
01415,HK,COWELL,HKEX,stock
01416,HK,CTR HOLDINGS,HKEX,stock
01417,HK,RIVERINE CHINA,HKEX,stock
01418,HK,SINOMAX GROUP,HKEX,stock
01419,HK,HUMAN HEALTH,HKEX,stock
01420,HK,CHUAN HOLDING,HKEX,stock
01421,HK,PROSP GP INTL,HKEX,stock
01425,HK,JUSTIN ALLEN H,HKEX,stock
01427,HK,CH TIANBAO GP,HKEX,stock
01428,HK,BRIGHT SMART,HKEX,stock
01429,HK,SKYMISSION GP,HKEX,stock
01431,HK,YST DAIRY,HKEX,stock
01432,HK,CHINA SHENGMU,HKEX,stock
01433,HK,CIRTEK HLDGS,HKEX,stock
01440,HK,STAR SHINE HLDG,HKEX,stock
01442,HK,INFINITY L&T,HKEX,stock
01443,HK,FULUM GP HLDG,HKEX,stock
01446,HK,HUNGFOOKTONG,HKEX,stock
01447,HK,SFK,HKEX,stock
01448,HK,FU SHOU YUAN,HKEX,stock
01449,HK,LEADER EDU,HKEX,stock
01450,HK,BE FRIENDS HLDG,HKEX,stock
01451,HK,MS GROUP HLDGS,HKEX,stock
01452,HK,DENOX ENV,HKEX,stock
01455,HK,FOURACE IND GP,HKEX,stock
01456,HK,GLMS SEC,HKEX,stock
01458,HK,ZHOU HEI YA,HKEX,stock
01459,HK,JUJIANG CONS,HKEX,stock
01460,HK,ICO GROUP,HKEX,stock
01461,HK,ZHONGTAIFUTURES,HKEX,stock
01463,HK,C-LINK SQ,HKEX,stock
01466,HK,BAIJIN LIFE SCI,HKEX,stock
01468,HK,JAKOTA CAPITAL,HKEX,stock
01470,HK,PROSPER ONE,HKEX,stock
01471,HK,ZHONGMIAO,HKEX,stock
01472,HK,SANG HING HLDGS,HKEX,stock
01473,HK,PANGAEA CONNECT,HKEX,stock
01475,HK,NISSIN FOODS,HKEX,stock
01476,HK,FIN STREET SEC,HKEX,stock
01477,HK,OCUMENSION-B,HKEX,stock
01478,HK,Q TECH,HKEX,stock
01480,HK,YAN TAT GROUP,HKEX,stock
01481,HK,SMART GLOBE,HKEX,stock
01483,HK,NET-A-GO TECH,HKEX,stock
01486,HK,C CHENG HLDGS,HKEX,stock
01488,HK,BEST FOOD HLDG,HKEX,stock
01489,HK,GC CONSTRUCTION,HKEX,stock
01490,HK,AI X TECH,HKEX,stock
01496,HK,AP RENTALS,HKEX,stock
01497,HK,YAN PALACE,HKEX,stock
01498,HK,PURAPHARM,HKEX,stock
01499,HK,OKG TECH,HKEX,stock
01500,HK,INCON,HKEX,stock
01501,HK,INT MEDICAL,HKEX,stock
01502,HK,FIN STREET PPT,HKEX,stock
01508,HK,CHINA RE,HKEX,stock
01513,HK,LIVZON PHARMA,HKEX,stock
01515,HK,CR MEDICAL,HKEX,stock
01516,HK,SUNAC SERVICES,HKEX,stock
01518,HK,NC HEALTHCARE,HKEX,stock
01519,HK,J&T EXPRESS-W,HKEX,stock
01520,HK,VIRTUAL MIND,HKEX,stock
01521,HK,FRONTAGE,HKEX,stock
01522,HK,BII TRANS TECH,HKEX,stock
01523,HK,PLOVER BAY TECH,HKEX,stock
01525,HK,GENCH EDU,HKEX,stock
01526,HK,RICI HEALTH,HKEX,stock
01527,HK,TENGY ENV,HKEX,stock
01528,HK,RS MACALLINE,HKEX,stock
01529,HK,YUES INTL HLDG,HKEX,stock
01530,HK,3SBIO,HKEX,stock
01532,HK,CHINA PARTYTIME,HKEX,stock
01536,HK,YUK WING GP,HKEX,stock
01538,HK,ZHONG AO HOME,HKEX,stock
01539,HK,UNITY GP HLDGS,HKEX,stock
01540,HK,LEFTFIELD PRINT,HKEX,stock
01541,HK,IMMUNEONCO-B,HKEX,stock
01542,HK,TAIZHOU WATER,HKEX,stock
01543,HK,JOIN-SHARE,HKEX,stock
01545,HK,DESIGN CAPITAL,HKEX,stock
01546,HK,THELLOY DEV,HKEX,stock
01547,HK,IBI GROUP HLDGS,HKEX,stock
01548,HK,GENSCRIPT BIO,HKEX,stock
01549,HK,EVER HARVEST GP,HKEX,stock
01551,HK,GRCB,HKEX,stock
01552,HK,BHCC HOLDING,HKEX,stock
01553,HK,MAIKE TUBE,HKEX,stock
01555,HK,MIE HOLDINGS,HKEX,stock
01556,HK,CHINNEY KW,HKEX,stock
01557,HK,K.H. GP HLDGS,HKEX,stock
01559,HK,KWAN ON HLDGS,HKEX,stock
01560,HK,STAR GROUP ASIA,HKEX,stock
01561,HK,PAN ASIA DATA H,HKEX,stock
01563,HK,ALLI INTL ED LE,HKEX,stock
01565,HK,VIRSCEND EDU,HKEX,stock
01566,HK,CA CULTURAL,HKEX,stock
01568,HK,SUNDART HLDGS,HKEX,stock
01569,HK,MINSHENG EDU,HKEX,stock
01570,HK,WEIYE HOLDINGS,HKEX,stock
01571,HK,XIN POINT HOLD,HKEX,stock
01572,HK,CHINA ART FIN,HKEX,stock
01575,HK,REGAL PARTNERS,HKEX,stock
01576,HK,QILU EXPRESSWAY,HKEX,stock
01577,HK,HUIXIN CREDIT,HKEX,stock
01578,HK,BANK OF TIANJIN,HKEX,stock
01579,HK,YIHAI INTL,HKEX,stock
01580,HK,DA SEN HLDGS,HKEX,stock
01581,HK,PROGRESSIVE P,HKEX,stock
01582,HK,CR CONSTRUCTION,HKEX,stock
01583,HK,QINQIN FOODS,HKEX,stock
01585,HK,YADEA,HKEX,stock
01586,HK,LEON INSPECTION,HKEX,stock
01587,HK,SHINEROAD INTL,HKEX,stock
